成果,sub-concept,纸质
确认,sub-concept,纸质
要点,sub-concept,多种
反馈,sub-concept,信息
实用性,sub-concept,资源
n2,sub-concept,统一
代号,sub-concept,资源
第一,sub-concept,密
区域,sub-concept,卷
语言,sub-concept,含义
记载,sub-concept,续
结论,sub-concept,居多
倍,sub-concept,登载
导航,sub-concept,信息
学科,sub-concept,资源
登载,sub-concept,内容
浓度,sub-concept,称
即P,sub-concept,手写
浓度,sub-concept,信息
出发,sub-concept,含义
登载,sub-concept,纸张
p,sub-concept,信息
决议,sub-concept,纸质
国内外贸易,sub-concept,类型
高,sub-concept,材料
集合,sub-concept,含义
利用,sub-concept,两
审查,sub-concept,资源
集合,sub-concept,建设
中,sub-concept,超过
n,sub-concept,信息
选题,sub-concept,纸质
般,sub-concept,记录
 ,sub-concept,年月
刊载,sub-concept,材料
编印,sub-concept,纸质
寿命,sub-concept,记录
引用率,sub-concept,材料
得以,sub-concept,信息
易于,sub-concept,称
使用者,sub-concept,信息
各类,sub-concept,资源
年月,sub-concept,载体
区域,sub-concept,少
中,sub-concept,顺序号
著名,sub-concept,手段
物质,sub-concept,媒体
学术,sub-concept,期
信息,sub-concept,手写
区域,sub-concept,内容
有机,sub-concept,载体
结论,sub-concept,卷
可靠性,sub-concept,媒体
记载,sub-concept,再版
概述,sub-concept,媒体
流通,sub-concept,指
重复,sub-concept,复制
国内外贸易,sub-concept,信息
样本,sub-concept,类型
排序,sub-concept,出版
顺序号,sub-concept,纸质
称,sub-concept,含义
信息,sub-concept,年
共,sub-concept,年
登载,sub-concept,期
49,sub-concept,统一
定性,sub-concept,概述
信息源,sub-concept,类
检阅,sub-concept,固定
含有,sub-concept,周期
定律,sub-concept,手写
经营,sub-concept,资源
真实,sub-concept,客观
国,sub-concept,类型
媒体,sub-concept,各期
东西,sub-concept,信息
两,sub-concept,统一
 ,sub-concept,超过
载体,sub-concept,媒体
称为,sub-concept,载体
文章,sub-concept,指
判别,sub-concept,信息
标准,sub-concept,手写
定义,sub-concept,含义
读者,sub-concept,信息
包含,sub-concept,出版
机构,sub-concept,资源
电子型,sub-concept,种类
水平,sub-concept,资源
版式,sub-concept,手写
利用率,sub-concept,包括
信息,sub-concept,概述
视听型,sub-concept,种类
代表,sub-concept,手段
过程,sub-concept,指
统计,sub-concept,篇
 ,sub-concept,指
非定期,sub-concept,图书
含量,sub-concept,包括
含有,sub-concept,出版
观点,sub-concept,信息
综合国,sub-concept,资源
年月,sub-concept,包括
详细性,sub-concept,类型
印刷,sub-concept,建设
科学技术,sub-concept,篇
成就,sub-concept,统一
人才,sub-concept,期
情报,sub-concept,信息
寿命,sub-concept,纸质
登载,sub-concept,指
网页,sub-concept,资源
公开,sub-concept,纸质
判别,sub-concept,纸质
发展,sub-concept,媒体
媒体,sub-concept,名称
发现,sub-concept,期
剩下,sub-concept,少
学科,sub-concept,各期
集合,sub-concept,多种
信息,sub-concept,两
可靠,sub-concept,类型
研究,sub-concept,连续
活动,sub-concept,含义
搜集,sub-concept,少
核心,sub-concept,居多
成就,sub-concept,定期
作用,sub-concept,资源
定期,sub-concept,包括
信息,sub-concept,般
核心,sub-concept,固定
共,sub-concept,般
类,sub-concept,资源
文献,sub-concept,期
针对性,sub-concept,两
教科文,sub-concept,类型
有限,sub-concept,分
技术,sub-concept,年
倍,sub-concept,出版物
学科,sub-concept,续
 ,sub-concept,信息
n2,sub-concept,重复
内容,sub-concept,材料
检阅,sub-concept,般
载体,sub-concept,客观
指,sub-concept,看法
系列,sub-concept,类型
加工,sub-concept,两
时,sub-concept,资源
媒体,sub-concept,媒体
申请,sub-concept,类型
内容,sub-concept,两
长期,sub-concept,种类
定律,sub-concept,集合
调查,sub-concept,纸质
包含,sub-concept,文章
含量,sub-concept,载体
含有,sub-concept,少
固定,sub-concept,手段
标准,sub-concept,资源
物质,sub-concept,载体
论文,sub-concept,类型
登载,sub-concept,出版
技术,sub-concept,期刊
学术性,sub-concept,重复
再生性,sub-concept,信息
决议,sub-concept,信息
期刊,sub-concept,版式
技术,sub-concept,名称
分类表,sub-concept,信息
商业,sub-concept,资源
得以,sub-concept,类
指,sub-concept,分
登载,sub-concept,年月
等同,sub-concept,多种
搜集,sub-concept,续
光盘,sub-concept,称
主观,sub-concept,客观
两,sub-concept,含义
中,sub-concept,文章
缺点,sub-concept,客观
分布,sub-concept,信息
动力,sub-concept,信息
检阅,sub-concept,篇
单位,sub-concept,顺序号
学科,sub-concept,卷
文献,sub-concept,年月
n倍,sub-concept,篇
政策,sub-concept,类型
培养,sub-concept,版式
卷,sub-concept,纸张
命令,sub-concept,类型
会议录,sub-concept,纸质
UNISCO,sub-concept,图书
核心,sub-concept,期
文献,sub-concept,固定
载体,sub-concept,种类
公开,sub-concept,信息
特定,sub-concept,纸质
永久,sub-concept,类
再版,sub-concept,材料
n倍,sub-concept,定期
称为,sub-concept,媒体
原始,sub-concept,资源
分类表,sub-concept,纸质
缺点,sub-concept,类
前,sub-concept,作者
权限,sub-concept,资源
发展,sub-concept,手段
发展,sub-concept,印刷
经营,sub-concept,信息
胶片,sub-concept,载体
期刊,sub-concept,篇
期刊,sub-concept,信息
服务型,sub-concept,信息
秘密,sub-concept,信息
称,sub-concept,类
理解,sub-concept,看法
要素,sub-concept,信息
布拉德福,sub-concept,卷
284,sub-concept,文章
n2,sub-concept,卷
数量,sub-concept,登载
称为,sub-concept,印刷
定义,sub-concept,材料
否,sub-concept,信息
人才,sub-concept,少
区域,sub-concept,作者
种类,sub-concept,概述
刊载,sub-concept,手段
布拉德福,sub-concept,周期
输出,sub-concept,资源
成就,sub-concept,重复
美国,sub-concept,题
成果,sub-concept,登载
存贮,sub-concept,多种
n2,sub-concept,集合
可靠,sub-concept,含义
发现,sub-concept,再版
284,sub-concept,周期
什,sub-concept,资源
观点,sub-concept,类型
剩下,sub-concept,登载
居多,sub-concept,媒体
p,sub-concept,复制
科学技术,sub-concept,期刊
论文,sub-concept,信息
参谋,sub-concept,功能
倍,sub-concept,名称
p,sub-concept,记录
中,sub-concept,信息
搜集,sub-concept,登载
学术性,sub-concept,卷
国内外,sub-concept,类型
电,sub-concept,名称
表达,sub-concept,称
系统,sub-concept,类型
 ,sub-concept,登载
寿命,sub-concept,信息
再生性,sub-concept,特性
数据库,sub-concept,种类
代表,sub-concept,纸张
理解,sub-concept,多种
开发,sub-concept,类
真实,sub-concept,密
流通,sub-concept,记录
流通,sub-concept,集合
结论,sub-concept,周期
新颖,sub-concept,资源
中,sub-concept,材料
维系,sub-concept,作用
般,sub-concept,类型
情报源,sub-concept,类型
文献指,sub-concept,类型
属性,sub-concept,概述
顺序号,sub-concept,复制
前,sub-concept,极
长,sub-concept,集合
记录,sub-concept,两
隐蔽,sub-concept,称
定期,sub-concept,记录
顺序号,sub-concept,记录
含有,sub-concept,卷
般,sub-concept,集合
225,sub-concept,登载
49,sub-concept,连续
记载,sub-concept,名称
感知,sub-concept,信息
内容,sub-concept,纸质
转换,sub-concept,信息
流通,sub-concept,纸张
经济,sub-concept,信息
电波,sub-concept,信息
文献,sub-concept,密
指,sub-concept,类
设备,sub-concept,看法
n倍,sub-concept,顺序号
保存,sub-concept,含义
纸张,sub-concept,种类
两,sub-concept,定期
培养,sub-concept,再版
布拉德福,sub-concept,重复
显性,sub-concept,信息
名称,sub-concept,复制
期刊,sub-concept,材料
人类,sub-concept,信息
超过,sub-concept,手段
符号,sub-concept,载体
卷,sub-concept,信息
期,sub-concept,记录
排序,sub-concept,期
说明书,sub-concept,纸质
核心,sub-concept,少
科学技术,sub-concept,顺序号
价,sub-concept,信息
出版物,sub-concept,信息
有限,sub-concept,载体
成就,sub-concept,卷
学科,sub-concept,出版物
工具,sub-concept,信息
排序,sub-concept,连续
辗转,sub-concept,含义
n2,sub-concept,出版
文献,sub-concept,篇
n倍,sub-concept,年月
宣传品,sub-concept,类型
符号,sub-concept,密
光盘,sub-concept,种类
作者,sub-concept,纸张
倍,sub-concept,期刊
积累,sub-concept,含义
媒体,sub-concept,资源
225,sub-concept,续
重点,sub-concept,印刷
指,sub-concept,两
易于,sub-concept,密
连续,sub-concept,资源
数量,sub-concept,卷
10,sub-concept,文章
长,sub-concept,材料
含量,sub-concept,记录
媒体,sub-concept,再版
学术,sub-concept,顺序号
统计,sub-concept,统一
流通,sub-concept,材料
对象,sub-concept,媒体
选择,sub-concept,看法
动态性,sub-concept,资源
企业,sub-concept,类型
成果,sub-concept,信息
确认,sub-concept,信息
质量,sub-concept,信息
传递,sub-concept,再版
传递,sub-concept,定期
登载,sub-concept,般
期刊,sub-concept,顺序号
知识,sub-concept,含义
发现,sub-concept,少
开发,sub-concept,载体
针对性,sub-concept,分
竞争,sub-concept,信息
实物,sub-concept,客观
决议,sub-concept,资源
论文,sub-concept,登载
传递,sub-concept,期
表现,sub-concept,类型
真实,sub-concept,载体
 ,sub-concept,包括
资源,sub-concept,载体
建设,sub-concept,称
卷,sub-concept,记录
磁带,sub-concept,含义
光盘,sub-concept,客观
主观,sub-concept,称
序化,sub-concept,信息
加工,sub-concept,资源
作者,sub-concept,指
建设,sub-concept,客观
区域,sub-concept,手段
过程,sub-concept,材料
信息,sub-concept,文章
共,sub-concept,文章
主观,sub-concept,分
媒体,sub-concept,续
数量,sub-concept,续
表述,sub-concept,媒体
若干,sub-concept,统一
n倍,sub-concept,出版物
定义,sub-concept,集合
p,sub-concept,包括
学科,sub-concept,媒体
工具,sub-concept,类型
文献,sub-concept,两
针对性,sub-concept,载体
新颖,sub-concept,类型
指,sub-concept,手写
形式,sub-concept,资源
n倍,sub-concept,文章
年,sub-concept,材料
区域,sub-concept,版式
永久,sub-concept,种类
隐蔽,sub-concept,两
居多,sub-concept,包括
强,sub-concept,纸质
维护,sub-concept,信息
对象,sub-concept,称
承载,sub-concept,两
创造,sub-concept,资源
排序,sub-concept,文章
源优点,sub-concept,信息
含量,sub-concept,信息
管理,sub-concept,信息
责任,sub-concept,种类
结论,sub-concept,年
四,sub-concept,题
培养,sub-concept,超过
活动,sub-concept,资源
有限,sub-concept,媒体
相关,sub-concept,含义
内容,sub-concept,要素
读者,sub-concept,材料
判别,sub-concept,材料
统计,sub-concept,文章
得以,sub-concept,载体
决策,sub-concept,类型
口头,sub-concept,媒体
核心,sub-concept,指
读者,sub-concept,资源
技术,sub-concept,各期
科学技术,sub-concept,文章
核心,sub-concept,载体
四,sub-concept,资源
编辑,sub-concept,资源
文献指,sub-concept,纸质
书目,sub-concept,资源
要素,sub-concept,媒体
总称,sub-concept,含义
行业,sub-concept,资源
统一,sub-concept,信息
区域,sub-concept,纸张
定义,sub-concept,资源
记录,sub-concept,图书
科学技术,sub-concept,内容
布拉德福,sub-concept,年
国际,sub-concept,类型
包含,sub-concept,信息
对象,sub-concept,载体
纸质,sub-concept,材料
相关,sub-concept,多种
表达,sub-concept,含义
看法,sub-concept,信息
信息,sub-concept,年月
共,sub-concept,年月
学位,sub-concept,思考
出版,sub-concept,种类
狭义,sub-concept,资源
水平,sub-concept,手段
软载体,sub-concept,类
前,sub-concept,固定
作用,sub-concept,题
定律,sub-concept,材料
引进,sub-concept,类型
交流,sub-concept,密
论文,sub-concept,年
新颖性,sub-concept,资源
选择,sub-concept,资源
形态,sub-concept,图书
引用率,sub-concept,信息
规避,sub-concept,纸质
刊载,sub-concept,信息
功能,sub-concept,概述
审查,sub-concept,纸质
细节,sub-concept,称
p,sub-concept,资源
n,sub-concept,材料
高,sub-concept,信息
社会,sub-concept,信息
固定,sub-concept,媒体
学科,sub-concept,印刷
论文,sub-concept,出版物
撰写,sub-concept,纸质
软载体,sub-concept,客观
依附性,sub-concept,特征
技术,sub-concept,连续
p,sub-concept,材料
区域,sub-concept,名称
区域,sub-concept,般
般,sub-concept,手写
可靠,sub-concept,密
资源库,sub-concept,信息
内容,sub-concept,媒体
定期,sub-concept,信息
n倍,sub-concept,年
体例,sub-concept,图书
成果,sub-concept,资源
定律,sub-concept,载体
宇航局,sub-concept,类型
载体,sub-concept,资源
加工,sub-concept,看法
确认,sub-concept,资源
内外,sub-concept,信息
隐性,sub-concept,信息
针对性,sub-concept,媒体
服务,sub-concept,种类
政务,sub-concept,信息
225,sub-concept,卷
接点,sub-concept,信息
人才,sub-concept,各期
两,sub-concept,再版
般,sub-concept,纸张
机制,sub-concept,种类
重点,sub-concept,包括
出版物,sub-concept,种类
存储,sub-concept,两
PB,sub-concept,纸质
培养,sub-concept,连续
利用率,sub-concept,信息
过程,sub-concept,手写
用于,sub-concept,类
年,sub-concept,名称
若干,sub-concept,作者
浓度,sub-concept,载体
225,sub-concept,名称
密级,sub-concept,信息
可靠性,sub-concept,信息
名称,sub-concept,资源
利用率,sub-concept,材料
各期,sub-concept,媒体
公司,sub-concept,信息
文献,sub-concept,极
数据,sub-concept,纸质
AD,sub-concept,信息
居多,sub-concept,纸质
技术,sub-concept,作者
登载,sub-concept,手写
科学技术,sub-concept,版式
统计,sub-concept,卷
实力,sub-concept,纸质
核心,sub-concept,媒体
含量,sub-concept,纸张
链接,sub-concept,信息
信息源,sub-concept,两
新颖性,sub-concept,信息
定期,sub-concept,指
284,sub-concept,篇
真实,sub-concept,资源
记载,sub-concept,各期
发现,sub-concept,极
定律,sub-concept,包括
知识,sub-concept,称
电,sub-concept,再版
科学技术,sub-concept,连续
连续,sub-concept,材料
期刊,sub-concept,登载
有机,sub-concept,称
人才,sub-concept,极
再版,sub-concept,印刷
电波,sub-concept,称
续,sub-concept,纸张
年,sub-concept,纸张
 ,sub-concept,极
连续,sub-concept,复制
信息,sub-concept,密
年月,sub-concept,记录
284,sub-concept,极
定,sub-concept,信息
包含,sub-concept,登载
人才,sub-concept,出版
文献,sub-concept,看法
期,sub-concept,指
多种,sub-concept,多种
排序,sub-concept,般
瞬时性,sub-concept,客观
网络型,sub-concept,信息
核心,sub-concept,印刷
排序,sub-concept,版式
院校,sub-concept,类型
开发,sub-concept,媒体
称,sub-concept,印刷
统计,sub-concept,居多
固定,sub-concept,纸张
布拉德福,sub-concept,出版物
学科,sub-concept,再版
p,sub-concept,印刷
建设,sub-concept,多种
水平,sub-concept,指
固定,sub-concept,载体
积累,sub-concept,看法
内容,sub-concept,集合
电,sub-concept,年
提取,sub-concept,客观
国内外,sub-concept,纸质
研究,sub-concept,期刊
胶片,sub-concept,称
若干,sub-concept,连续
接点,sub-concept,种类
电子型,sub-concept,资源
资源,sub-concept,媒体
包含,sub-concept,顺序号
中,sub-concept,登载
文献,sub-concept,居多
新颖,sub-concept,纸质
刊载,sub-concept,纸张
过程,sub-concept,资源
含有,sub-concept,年
包括,sub-concept,多种
论文,sub-concept,各期
期刊,sub-concept,出版
静态,sub-concept,信息
思考,sub-concept,种类
符号,sub-concept,称
方式,sub-concept,媒体
n2,sub-concept,资源
称,sub-concept,媒体
学术,sub-concept,出版
论文,sub-concept,作者
资源,sub-concept,密
两,sub-concept,多种
中,sub-concept,极
负担,sub-concept,资源
指,sub-concept,思考
有限,sub-concept,称
统一,sub-concept,材料
n2,sub-concept,材料
排序,sub-concept,篇
第一,sub-concept,信息
美国,sub-concept,类型
定义,sub-concept,媒体
学科,sub-concept,纸质
年,sub-concept,资源
检测,sub-concept,信息
社会,sub-concept,种类
信息,sub-concept,统一
共,sub-concept,统一
49,sub-concept,年
登载,sub-concept,文章
定律,sub-concept,印刷
区域,sub-concept,续
交流,sub-concept,载体
题,sub-concept,种类
四,sub-concept,信息
获取,sub-concept,资源
解,sub-concept,类型
商业,sub-concept,类型
系统,sub-concept,图书
两,sub-concept,年
各类,sub-concept,种类
加工,sub-concept,含义
有用,sub-concept,信息
若干,sub-concept,定期
固定,sub-concept,包括
物质,sub-concept,概述
开发,sub-concept,含义
指,sub-concept,要素
10,sub-concept,年月
寿命,sub-concept,印刷
存取型,sub-concept,资源
各期,sub-concept,载体
管理,sub-concept,资源
硬载体,sub-concept,客观
信息,sub-concept,出版
共,sub-concept,出版
内容,sub-concept,包括
剩下,sub-concept,文章
版式,sub-concept,记录
分布,sub-concept,复制
重点,sub-concept,纸质
得以,sub-concept,媒体
科学技术,sub-concept,固定
般,sub-concept,手段
信息源,sub-concept,分
资源,sub-concept,含义
活动,sub-concept,信息
学科,sub-concept,集合
指,sub-concept,纸质
缺点,sub-concept,密
获取,sub-concept,信息
搜集,sub-concept,文章
含量,sub-concept,材料
著名,sub-concept,记录
院校,sub-concept,信息
使用者,sub-concept,种类
年,sub-concept,信息
分为,sub-concept,资源
辗转,sub-concept,分
含义,sub-concept,媒体
技术,sub-concept,定期
论文,sub-concept,卷
布拉德福,sub-concept,手写
政府,sub-concept,资源
般,sub-concept,资源
对象,sub-concept,客观
分,sub-concept,媒体
媒体,sub-concept,含义
倍,sub-concept,定期
新,sub-concept,两
般,sub-concept,材料
显性,sub-concept,种类
包括,sub-concept,含义
源,sub-concept,资源
作用,sub-concept,超过
表述,sub-concept,要素
技术,sub-concept,统一
组织,sub-concept,纸质
够,sub-concept,资源
机构,sub-concept,类型
院校,sub-concept,纸质
资料,sub-concept,类型
周期,sub-concept,媒体
含有,sub-concept,文章
著名,sub-concept,纸张
设置,sub-concept,资源
篇,sub-concept,记录
时,sub-concept,信息
第一,sub-concept,含义
225,sub-concept,出版物
浓度,sub-concept,客观
含有,sub-concept,超过
文献,sub-concept,记录
n,sub-concept,资源
隐蔽,sub-concept,信息
225,sub-concept,期
再版,sub-concept,载体
经费,sub-concept,类型
年,sub-concept,出版
人才,sub-concept,内容
单位,sub-concept,出版物
文献,sub-concept,复制
数量,sub-concept,名称
中,sub-concept,内容
资源,sub-concept,集合
论文,sub-concept,内容
媒体,sub-concept,建设
时,sub-concept,纸质
磁带,sub-concept,分
倍,sub-concept,周期
设计,sub-concept,信息
产权,sub-concept,类型
图书,sub-concept,资源
出版物,sub-concept,载体
机关,sub-concept,类型
篇,sub-concept,载体
秘密,sub-concept,类型
文章,sub-concept,手写
出版物,sub-concept,指
信息源,sub-concept,信息
定义,sub-concept,载体
称,sub-concept,两
年,sub-concept,续
科技,sub-concept,纸质
技术,sub-concept,期
信息,sub-concept,客观
两,sub-concept,名称
区域,sub-concept,资源
方针,sub-concept,纸质
冗余性,sub-concept,特性
值,sub-concept,纸质
指,sub-concept,信息
检阅,sub-concept,连续
称,sub-concept,材料
成果,sub-concept,名称
论文,sub-concept,重复
缺点,sub-concept,两
布拉德福,sub-concept,文章
学术性,sub-concept,居多
重复,sub-concept,印刷
数量,sub-concept,出版物
成果,sub-concept,般
再版,sub-concept,包括
概念,sub-concept,资源
数量,sub-concept,期
信息,sub-concept,期刊
共,sub-concept,期刊
出版,sub-concept,资源
AD,sub-concept,纸质
传递,sub-concept,固定
核心,sub-concept,期刊
数量,sub-concept,居多
两,sub-concept,期刊
固定,sub-concept,集合
被摘率,sub-concept,信息
要素,sub-concept,种类
专利,sub-concept,种类
含有,sub-concept,年月
倍,sub-concept,篇
易,sub-concept,客观
居多,sub-concept,集合
物质,sub-concept,类
人才,sub-concept,版式
两,sub-concept,各期
图,sub-concept,信息
论文,sub-concept,文章
存贮,sub-concept,资源
称,sub-concept,包括
利用率,sub-concept,手段
期刊,sub-concept,题
学科,sub-concept,作者
可靠,sub-concept,资源
保存型,sub-concept,信息
出版物,sub-concept,包括
传递,sub-concept,少
期刊,sub-concept,重复
即P,sub-concept,材料
标准,sub-concept,印刷
年,sub-concept,登载
信息,sub-concept,内容
共,sub-concept,内容
定义,sub-concept,包括
寿命,sub-concept,指
承载,sub-concept,分
保存,sub-concept,种类
观点,sub-concept,看法
两,sub-concept,登载
类型,sub-concept,记录
图,sub-concept,手写
会议录,sub-concept,资源
组织,sub-concept,多种
承载,sub-concept,称
被摘率,sub-concept,手写
超过,sub-concept,纸质
类型,sub-concept,集合
中,sub-concept,固定
第三,sub-concept,顺序号
作者,sub-concept,手写
成就,sub-concept,篇
资源,sub-concept,看法
企业,sub-concept,资源
人类,sub-concept,密
服务器,sub-concept,种类
10,sub-concept,定期
n倍,sub-concept,卷
定期,sub-concept,纸质
两,sub-concept,顺序号
49,sub-concept,图书
成就,sub-concept,居多
利用,sub-concept,载体
中,sub-concept,周期
间接,sub-concept,种类
数量,sub-concept,年月
失真,sub-concept,称
期刊,sub-concept,居多
前,sub-concept,连续
包含,sub-concept,般
知识,sub-concept,纸质
检阅,sub-concept,名称
登载,sub-concept,极
保护,sub-concept,资源
信息,sub-concept,卷
重复,sub-concept,包括
共,sub-concept,卷
期刊,sub-concept,期
包含,sub-concept,版式
免费,sub-concept,类型
统计,sub-concept,定期
包含,sub-concept,再版
出版,sub-concept,手写
声波,sub-concept,分
有机,sub-concept,客观
寿命,sub-concept,包括
作用,sub-concept,周期
信息,sub-concept,周期
检阅,sub-concept,作者
共,sub-concept,周期
年,sub-concept,内容
前,sub-concept,顺序号
长,sub-concept,纸张
实物,sub-concept,两
统一,sub-concept,资源
 ,sub-concept,记录
强,sub-concept,信息
口头,sub-concept,类
登载,sub-concept,篇
获取,sub-concept,类型
核心,sub-concept,文章
技术,sub-concept,内容
历史,sub-concept,信息
信息,sub-concept,看法
权威,sub-concept,信息
发现,sub-concept,周期
排序,sub-concept,出版物
版式,sub-concept,指
系统,sub-concept,纸质
培养,sub-concept,重复
布拉德福,sub-concept,再版
科学技术,sub-concept,登载
发放,sub-concept,信息
记载,sub-concept,极
学科,sub-concept,指
布拉德福,sub-concept,般
真实,sub-concept,类
分布,sub-concept,指
代表,sub-concept,手写
论文,sub-concept,种类
存贮,sub-concept,含义
标准,sub-concept,媒体
定性,sub-concept,信息
公司,sub-concept,纸质
样本,sub-concept,信息
记录,sub-concept,称
10,sub-concept,少
科学技术,sub-concept,极
学术,sub-concept,超过
负责,sub-concept,种类
电,sub-concept,重复
技术,sub-concept,类型
前,sub-concept,定期
非密,sub-concept,信息
强,sub-concept,含义
排序,sub-concept,顺序号
联合国,sub-concept,信息
225,sub-concept,年月
对象,sub-concept,分
记载,sub-concept,周期
读者,sub-concept,手段
媒体,sub-concept,称
人才,sub-concept,再版
统计,sub-concept,周期
对手,sub-concept,资源
经济,sub-concept,作用
协议,sub-concept,种类
重复,sub-concept,载体
年,sub-concept,周期
称,sub-concept,分
49,sub-concept,续
包含,sub-concept,载体
电,sub-concept,篇
n2,sub-concept,指
长,sub-concept,包括
方法,sub-concept,图书
发展,sub-concept,纸质
图书,sub-concept,媒体
媒介,sub-concept,信息
文献指,sub-concept,信息
用于,sub-concept,含义
期刊,sub-concept,纸张
居多,sub-concept,指
保护,sub-concept,纸质
含有,sub-concept,篇
倍,sub-concept,年月
缩微型,sub-concept,种类
设计,sub-concept,资源
审查,sub-concept,类型
核心,sub-concept,信息
源优点,sub-concept,含义
磁盘,sub-concept,两
n倍,sub-concept,期刊
点击,sub-concept,种类
类型,sub-concept,包括
保存,sub-concept,媒体
信息,sub-concept,少
成果,sub-concept,作者
共,sub-concept,少
值,sub-concept,类型
胶片,sub-concept,客观
文献,sub-concept,出版
拷贝,sub-concept,种类
续,sub-concept,记录
社会,sub-concept,功能
出版物,sub-concept,记录
政策,sub-concept,纸质
 ,sub-concept,材料
加工,sub-concept,载体
撰写,sub-concept,信息
发展,sub-concept,集合
周期,sub-concept,资源
出版物,sub-concept,集合
结论,sub-concept,各期
辗转,sub-concept,媒体
传递,sub-concept,期刊
n倍,sub-concept,少
n,sub-concept,复制
卷,sub-concept,纸质
若干,sub-concept,年
登载,sub-concept,材料
包含,sub-concept,固定
225,sub-concept,居多
判别,sub-concept,手写
文献,sub-concept,资源
第三,sub-concept,固定
硬载体,sub-concept,类
学术,sub-concept,续
理想,sub-concept,信息
真实,sub-concept,分
媒体,sub-concept,要素
文章,sub-concept,信息
有限,sub-concept,含义
文献,sub-concept,材料
传递,sub-concept,称
信息,sub-concept,出版物
共,sub-concept,出版物
指,sub-concept,记录
可靠,sub-concept,客观
进展期,sub-concept,信息
有用,sub-concept,含义
倍,sub-concept,般
核心,sub-concept,连续
出发,sub-concept,看法
软载体,sub-concept,两
建设,sub-concept,分
常用,sub-concept,信息
作者,sub-concept,手段
封面,sub-concept,图书
统计,sub-concept,少
结论,sub-concept,登载
倍,sub-concept,居多
各期,sub-concept,指
区域,sub-concept,材料
高,sub-concept,手写
225,sub-concept,般
国防部,sub-concept,资源
长,sub-concept,印刷
类型,sub-concept,载体
区域,sub-concept,复制
存取型,sub-concept,种类
要素,sub-concept,含义
结论,sub-concept,名称
两,sub-concept,版式
真实,sub-concept,信息
存储,sub-concept,媒体
判别,sub-concept,纸张
社会,sub-concept,作用
登载,sub-concept,记录
命令,sub-concept,信息
重点,sub-concept,记录
工具,sub-concept,纸质
辗转,sub-concept,客观
出版,sub-concept,集合
成果,sub-concept,极
记载,sub-concept,内容
有用,sub-concept,多种
易,sub-concept,载体
流通,sub-concept,手段
记录,sub-concept,分
时常,sub-concept,类
